sample_id,tls_version,num_cipher_suites,num_extensions,num_curves,num_signature_algs,has_alpn,has_session_ticket,has_supported_groups,has_key_share,has_psk,has_early_data,cipher_suite_hash,num_cipher_suites_dup,cipher_aes_gcm,cipher_chacha,cipher_ecdhe_ecdsa,cipher_ecdhe_rsa,cipher_rsa_pss,cipher_has_weak,extension_set_hash,extension_order_hash,has_grease,grease_count,has_sni,has_padding,has_ech,has_app_proto,has_status_request,num_unique_extensions,curve_set_hash,has_x25519,has_secp256r1,has_secp384r1,sig_alg_set_hash,sig_ecdsa_sha256,sig_ecdsa_sha384,sig_rsa_pss_sha256,browser_family,browser_major_version,browser_minor_version,browser_patch_version,is_psk_variant,is_pq_variant,os_type,device_type,ua_browser_in_string,ua_version_presence,ua_has_platform,accept_lang_en,accept_lang_count,http2_capable,compression_methods_count,supported_versions_count,source_config,label_family,label_family_name,label_version,label_minor,label_patch,label_variant,grease_variant,session_id
sample_0086,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,108,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_108,0,chrome,108,0,0,0,3,2
sample_0087,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,108,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_108,0,chrome,108,0,0,0,4,0
sample_0088,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,108,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_108,0,chrome,108,0,0,0,4,1
sample_0089,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,108,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_108,0,chrome,108,0,0,0,4,2
sample_0090,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,0,0
sample_0091,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,0,1
sample_0092,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,0,2
sample_0093,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,1,0
sample_0094,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,1,1
sample_0095,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,1,2
sample_0096,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,2,0
sample_0097,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,2,1
sample_0098,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,2,2
sample_0099,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,3,0
sample_0100,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,3,1
sample_0101,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,3,2
sample_0102,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,4,0
sample_0103,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,4,1
sample_0104,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,109,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_109,0,chrome,109,0,0,0,4,2
sample_0105,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,0,0
sample_0106,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,0,1
sample_0107,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,0,2
sample_0108,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,1,0
sample_0109,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,1,1
sample_0110,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,1,2
sample_0111,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,2,0
sample_0112,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,2,1
sample_0113,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,2,2
sample_0114,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,3,0
sample_0115,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,3,1
sample_0116,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,3,2
sample_0117,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,4,0
sample_0118,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,4,1
sample_0119,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,110,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_110,0,chrome,110,0,0,0,4,2
sample_0120,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,0,0
sample_0121,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,0,1
sample_0122,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,0,2
sample_0123,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,1,0
sample_0124,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,1,1
sample_0125,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,1,2
sample_0126,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,2,0
sample_0127,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,2,1
sample_0128,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,2,2
sample_0129,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,3,0
sample_0130,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,3,1
sample_0131,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,3,2
sample_0132,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,4,0
sample_0133,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,4,1
sample_0134,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,111,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_111,0,chrome,111,0,0,0,4,2
sample_0135,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,0,0
sample_0136,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,0,1
sample_0137,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,0,2
sample_0138,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,1,0
sample_0139,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,1,1
sample_0140,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,1,2
sample_0141,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,2,0
sample_0142,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,2,1
sample_0143,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,2,2
sample_0144,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,3,0
sample_0145,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,3,1
sample_0146,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,3,2
sample_0147,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,4,0
sample_0148,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,4,1
sample_0149,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,112,0,0,0,0,0,0,1,1,1,1,3,1,1,3,chrome_112,0,chrome,112,0,0,0,4,2
sample_0150,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,0,0
sample_0151,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,0,1
sample_0152,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,0,2
sample_0153,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,1,0
sample_0154,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,1,1
sample_0155,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,1,2
sample_0156,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,2,0
sample_0157,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,2,1
sample_0158,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,2,2
sample_0159,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,3,0
sample_0160,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,3,1
sample_0161,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,3,2
sample_0162,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,4,0
sample_0163,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,4,1
sample_0164,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,0,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK,0,chrome,116,0,0,1,4,2
sample_0165,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,0,0
sample_0166,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,0,1
sample_0167,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,0,2
sample_0168,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,1,0
sample_0169,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,1,1
sample_0170,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,1,2
sample_0171,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,2,0
sample_0172,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,2,1
sample_0173,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,0,116,0,0,1,1,0,0,1,1,1,1,3,1,1,3,chrome_116_PSK_PQ,0,chrome,116,0,0,1,2,2
